userid,age,sex,consume,user_star
6492C237293AA592FB0AA3475433AE2F,34,0,2,1
06A6EE1C6E6802771DDC5D5D9451CF71,48,0,30,1
0CD869973326FF0D9B2FAA00A4833A77,29,1,78,2
5A5C0440FC8213BBCD97F057C45EDA50,24,1,71.84,1
7FB24CE82578EB0A1E23DD984F5342D5,67,1,15,1
C9A77655B655380EBA778264304481C4,21,1,59.1,0
98F744E33FE26EE1C6B27C39F972EA6A,47,0,200.9,4
E833B0EA8BC3096A63860203B67CB17B,41,0,2,1
FB1BEBC8440F6C26D03215425B434A15,40,0,68,1
458F58456368E13DE736E8867BB2DB96,36,1,10,0
5A9C56F545C0CB93E8AA6D960B324E97,-1,-1,-1,-1
5FA01A5F2BB769A5D5BDB2B97BD464BC,52,0,103.6,4
A407F485A45BC57E0F77D4955F22ADB0,29,0,89.5,3
AEDB2D318C531C4ED52ADAE57342F0E3,-1,-1,-1,-1
120E2B35914E6148F81A26CEFAE46CA8,27,0,21,1
127ED8F217F226EE8016D3CC081B7AFE,-1,-1,-1,-1
525229272DDFC5C104BEA1E85A3F880A,62,1,48,2
677EE5AC33312F2D11098194283590B9,22,1,144.1,4
B69EF25525C096F7783CC9E465597346,43,0,198.8,5
E77F8013A56BE16E09A1AF2E2ABB7704,31,0,15.02,1
EBC25BC5AEA237449DC7C087F7BB81C0,50,0,19.95,1
1997C01151A8A82BA18DE0C47A9D5996,32,1,0.38,1
2AF1DDC445D4CDBE3E45DAE08EF424A2,44,1,12.97,0
5C7519C2E628E268B79FBEE913E20668,51,0,25.1,1
9FA336AD81A293301466EB0D1AA9EE1F,43,1,10,-1
59C4429E675794FC312BCF3D28E898D8,48,1,43.14,1
30E307EDF8099FA54353523086187D5E,18,1,-1,-1
D60FA394FA0B8D9546416229471EAEB4,38,0,71,5
05551337E5A7BBB989E0984216FDD163,25,0,39,1
05B186040B976D46E363CDAD97ACE163,37,0,29,0
1F93DFF0BE53682F030FC81EBB4AF2EA,62,1,49,2
2ACB31CBEC61A24EC57A930827933BB5,54,0,63,2
7E2241DED899B3A61F36FE5F8F0955E1,30,0,161,3
80F259BF46BAD6A8136EF43C3CDEBA31,74,0,157.1,4
85DD46CA6997EE2D087E79668E4731E2,28,0,29.4,0
0ED3F8C19F9E3185866C9D56E22FF1BD,25,1,50.2,1
31543DB01E915168C3F3D0E0112E4A52,34,0,185,4
4D08DC0C639000CAA5DA31A79AAFAE59,29,1,39,2
6475D0EFC3979B4CA3DCCF0E1339B519,-1,-1,-1,-1
B0A177E20FEEFCC2E65C8ABE68154DE3,31,0,120.1,3
391F76E9C7AC06B935E2765BC6E29701,48,0,93.05,2
55A872CA3B4BBD443F440471AE7AD145,21,1,0,1
6C08777B30028B10829B5828F3259365,60,1,0,2
A70F966C8796936F1916BCD431B7AC22,22,0,24,1
C019292FFC5C73AEFBC06473FFCBDF8B,49,1,162.52,4
3A873E9FFFB2BE62F9BE2735A1D6D846,-1,-1,-1,-1
69AA4F6E56E690E0D2BF34B00B843311,32,0,130,3
700DA388E272D1D1ED9D6D62110FE9F2,56,1,90.08,3
514577847E9CECC4D47ED34D6E047FDF,41,1,209.14,5
515B657D0C34C0A9DF3DA61BD8C58CF4,31,1,60,0
978969A5B10F404912C7D07E56847FB8,36,1,33.02,1
A4A08C3499CB1EB03F454F3500AEF17D,49,0,39.82,1
D9EF9E469E9F525A8D56C239A4D84DA0,59,0,51.99,2
FDBED06550AF7ECC68890FAED4C2752E,47,1,-1,-1
190ED336B4103877A4E198D6B691DF4E,39,0,326,6
369DCB79C1977FA7ED26E9CBC7B356CF,-1,-1,-1,-1
EB9DE91C6CCE60FF223EE3F28E9A7401,42,1,-1,-1
544ADEC1B332AC481357546E9701D414,26,0,71,2
55297D147B8678A34C1D055453B8D232,34,0,53.22,1
763F7B05C76C1CFCDA108947EDA1F3D5,24,0,159.1,4
A6562E6BBB185DDC095F88D29B4F80EF,24,0,74,4
C0E8DE5D1E08D570583EE8EEC228F45B,-1,-1,-1,-1
12C39FCD66BCE556482E3CA189E12D45,28,1,136,4
32E8E5E4BECACD63FCB8043B48D0AC83,37,0,33.45,1
746C22048E33F4D0446F69C0A05E8BAB,69,0,158.1,4
7B3A27A2E2DBA4E0DA9AFCF922AAC343,-1,-1,-1,-1
88AAD7C5A0C4A26B8B2A1EB0D4D44593,23,0,54.91,2
9AB40734EAE92A2791515A78DD6A8FD3,61,0,18.6,1
CBAB8AAE0A40D5DC7CEFE1991C5D520F,-1,-1,-1,-1
53625A5AF7D42C48D6A95CE99C05C503,27,0,19,1
774F954D3DFF900824E39A68A9D702B7,64,0,52.41,2
A461C673E5C0786ABF56358A5EB268A8,17,0,-1,-1
1250F1860F7B68F3C877168E60158064,-1,-1,-1,-1
45D5CE32F50065FA9EDE353BBDBE2074,-1,-1,-1,-1
23D7C80E5FD7B52FA50727B0A5E06B20,63,1,38.42,2
4D0B4D5FE8BF58605EAF371D1BEE8BEC,-1,-1,-1,-1
06A5D52472AAA52E77ECF4F6E1F983A9,67,0,92,3
8A6295A8F95DBABD598EDE09B7DEFDDF,39,1,8.01,1
BCE3FE47525644365AF80A1F8FA8268A,-1,-1,-1,-1
12E160B039323AF1DBB172649A3629E9,48,0,54.2,2
1524EB037779AED87174E2A97A6564CB,44,0,176.79,4
61B6F243B6F682B7AEAE66ABE80DEE2A,38,0,249.9,6
73AAAF558697E8BA4BF51BFCC033DFA2,-1,-1,-1,-1
A56393BF7EE198A6AA2B094D4B120A8D,41,0,61.46,2
C35938DAB4DAE99F025DB8833A44A86B,32,0,232.95,5
FC4E565AC437AA2D41CB2C682C6561BB,-1,-1,-1,-1
04AB4C51312DE00B597AD50FC6D26966,20,1,131.82,2
0E45FD4FB9AB719C054F7D36B3AA0E70,28,0,40,1
95E4768A49EA9ADF70CBA27A62411CEA,63,0,48.9,4
CDBB10BC998C3056E471B71922F7ED0E,-1,-1,-1,-1
D8CCDF31D647BFED1E601BBD95C1783C,26,1,29.1,1
45CC30C609663E12F01870ED94D9A0E0,-1,-1,-1,-1
12F8A9B473EA144182C0AFC013221791,-1,-1,-1,-1
9783F05EDA7E1DEB14162A9C8ACCDBB2,32,1,89.1,2
3428CA51B0FC1652AB666E04F34E1E74,61,0,322,6
55F69239E896257F84E5186773BAD368,-1,-1,-1,-1
8D70C15EF25C877B93A5F9906D7B437C,54,0,79,2
DC39EBC5C2A7C45314CBBF7645429C26,45,0,142.57,4
012B3DFCCBD3ED9586511614130D7A73,27,0,39.38,1
3AF886A2551D8C25027A42DF59E86530,31,0,109,3
BE5E69DAAF3201C6A3C7A8A1EA814A5D,50,1,8.47,1
15E123B0C30F5A2B121EC9EB0184908F,70,1,60,2
2626D87FF04CAC158A4BE1787D7BB344,48,0,253.6,6
4C131AC6A0F90F138A77F30FC524E4D4,38,1,149.3,4
9E34285CA96999E59E22F6F3D4C2E05E,58,1,9,1
EC0388F0F5AB9CDEEE186D86E3FF4E05,42,1,135.94,4
F441DF388ED40CC38C25704F8FC81D6D,22,1,70,2
F9E1721DBE49422818B298C6AA2C5F0B,18,0,39,1
424BD83B2D30B3759B7028CDA07C1D6C,28,0,19,0
5D5F96AD5D260F25DF96C2F9AB424BD4,38,0,20.1,5
B5DF029409C8EF1A650CE6E4E79298F6,21,0,8,2
F707D4301A5BBDAF37397E80F9D45C23,38,0,33.98,0
FAD98AC8E6F38EF859C6C0786D371A0B,54,0,223,6
201D02F2932A6C00496D519E42AEA4E9,72,0,21.4,1
23BEAE1EF3C6726F4DD27B63578F06F6,34,1,44.2,2
4DC2DE1A863BC1F35F51709DE1C428BB,-1,-1,-1,-1
EA7EF8F99359A0F115B06262FBF57AB6,54,1,80.5,1
F320DC8D74A45948CBD3F932455C40C3,-1,-1,-1,-1
F3BF476618F675917CAB3F45416D4B0B,62,0,-1,-1
FAB8AD0E49B59BFEA0B519B8AA26A76A,72,0,104.16,3
1EDB3E3A4640D88DE4111F0D6E993015,31,1,18,1
8A585069CC901A534E4C33176B0982B5,24,0,58.66,2
135F6A991F2A36C9A89B02C5123DC193,33,0,8.4,1
42C23245C580ADC3B297800E10EDD75E,47,1,31.38,0
4B4E441860F2729DD71C30244A48A1BA,26,0,40,1
AF6D837BC9A9E75BE818F0A7B16498C7,43,1,58,2
C48E81FCBE440A1A6CF6DB552A312326,49,0,35.15,-1
DA72AFAA80DEFF34B7DB51FE572B8020,27,0,75,1
7EDC8D64D7B58CF6B74764F038E65644,-1,-1,-1,-1
9A7E2A2ABEE9CAAE172939D4806F7452,25,0,21.1,1
3BBC8A22CE0715CB3A4DA6345E589FE8,-1,-1,-1,-1
1CCDF529B5F5D856BE63973ED36C4E22,52,0,14.09,0
FB4F0179275152C5EE0D99B897D667FD,-1,-1,-1,-1
B972CFFDEA1AD25ABB0B8D5B0257DA65,69,1,1,1
48031DE0825B70723187D471351EC832,43,1,60,1
AC89B0222AAEC4D2785EED689A84A9E5,50,0,129.1,4
E84E8D8DE8F584FA467BA86F444E0375,65,1,13,1
9147A0F00E374D0E3E15996B4C062C8E,41,0,71.2,2
BDD3ED8FC9C93BAEC50743DBFBA05EC9,20,0,39,0
F1A5C687E36684658D4DF9C9E7389BB7,50,0,148,4
49639695474F6D854B88E6D5CC680755,23,1,152.64,3
BADDEB86CCF40A070BBECABE0CA2FABD,23,0,41,0
29CC4FC520148C2F53DD58B9D1B87533,24,0,140,2
6B83281E9A6849EABA4CAC8A34B08200,45,1,10,0
75746A6B892C4B4A7E1123CACA629917,44,0,236.89,7
9749A83801D74D870851C46D643B2725,27,0,2,1
D6928DE8144CCE42977FFDE6D9B48126,33,0,51.04,1
2150880D0AF333F24F63B9A245673CEB,24,1,21.66,1
8645283B02406EC000C63A77C1970B10,39,1,174.1,5
D911C58EFCFA0C64F554B0A874AFFABC,31,0,0,1
02EA91E38DA6D6F9859D06A71275AD32,44,1,9.5,1
0584EB5EAFFD1D5C0440BB8544707F85,52,1,25.7,1
17ABFC9CCCD2A6C69501AD2168C63C8E,22,0,114.73,2
083C4A381F5AA564BAA6589407F88E31,36,0,612.93,7
1438758718CE4979EA792D8806B577DA,-1,-1,-1,-1
D63AB9C1B63D8597FB36F21C1C3AE8B1,53,0,140.1,4
E7A960F9BC22ED3E218A7DD884F40EAA,31,1,0,1
5BCB4E33F4144B58BFD9206516FECC85,37,0,32.5,1
8D1BA82C224EFF297D854844FC65F1DD,49,0,8,1
F815CEC81981000C0C340BE827050701,40,1,164.1,3
69AC0951C06C59F3E7F2060345F79476,51,0,126.38,3
D57287650A1794CA9646F0C35350034E,-1,-1,-1,-1
E2B74CF53A7AAB7EAA339EC78C1DD66F,-1,-1,-1,-1
2DAE7696D13861B8E37096EF6AA86C15,44,1,80,2
1559F5DEDBF223A0E6A29B0BCB5FBDE2,48,1,228.64,6
1FC4E2680F21750C72BB3A4C69C98424,51,0,176.05,5
8B485F3ABCD242CFD4BEEE603126A899,33,0,64.7,1
B1F7211C166ABB1895ED64E842E5A9DE,-1,-1,-1,-1
D05CA931BD9D832AD049479D3DDF9CF4,-1,-1,-1,-1
100C9E94ADEE0A6202C12542801C6226,21,1,59,1
70BC1657E3FA0DFB9D8C554B06163D68,24,1,9.1,1
2947A576AC927DB44D562D788792B3DC,29,1,47.5,0
2EDF268C397CBE7062EF714F70B90191,41,1,65,1
34FB18DC0BD9451CD929DAB7D4784B0B,40,0,202.1,4
5BDA91C54970B6667A82607A8FB55C8A,27,0,108,3
AAE8E19F7D47E2CAB46A83E0E028E668,69,0,50.2,2
3A60EFE93213FBB10AB229843AD8FBD4,48,0,92.52,4
AF3B3D6F58D3C042A52408C3EF843B38,23,0,-1,-1
B839294182474A4A3256E9CCFFE67202,36,1,8.1,1
E4C67C884DD80D118D7BCCA1DC57914F,47,1,39.72,2
CC7D45398EA96A5D41DBAD9E0689566D,44,0,21.75,1
463DE0B604C42728A1F556A4D79E240A,40,1,208.31,3
79DB2255544C6EAEE458AE86AF81C063,51,0,84.73,2
D95A3859F2A3F6C44A7370E9E2933500,41,0,19,1
F79AFF8F1EAD27EE5FA077DC2F3E12C8,32,1,154,4
4959256407029B02FC0C378425EAB137,-1,-1,-1,-1
0BA0F29A89A05FE2290D4B5F62B278B1,63,0,12,1
A1B5123E867645BA43986DDB0C678FE8,34,0,155.22,3
BEE27910BF247DE0EB7414B6A6EC5487,40,1,12,1
57ABF6FB1FF757C9E14B9A7C92FED1B1,24,0,29.3,1
5C3D464CE5B239DB20C580CC37A4CD86,61,0,1.1,1
4E9061B9B21D421633A5DC6B46BE88A5,29,1,63.1,0
C73D8F170D2FCB655F7756CEA1A63A3F,48,1,0.5,1
DD6701F0ACB00EC3F59AEC520D2E093C,26,0,18,3
13471D3B6C3AAA03480375D9B9AD66F3,54,0,9,1
17724FA498D9ECB49589DCB81A8F9943,35,0,20,1
61BF81AF13135BB99E9243BDF24C596B,56,0,131.62,2
29A7BBC2B4D5A75C6A5613901F6C33D9,44,1,44.51,2
8526A8BD675BE6C368A382EAFCBF1F2D,64,1,39.1,1
9BB8DC22B7B2B5ED52160D3B2B83616A,-1,-1,-1,-1
B57E68FBD0C89191E02D92E3BF1343A8,33,1,26.56,1
B7D1B0713A38EAC2BAA586014CE1D9D2,42,0,199.5,4
BD88820109068F8835D88D167619975C,22,0,0,1
EF4CF410B4FA8E36484F8091D547C6C3,-1,-1,-1,-1
4389FDBA0BAE73AE951321CFB8399464,30,1,126,4
A9269318968E8B0CF7D1A9583A6D07EB,50,0,50.2,2
C115B8E5C072562E0079AC658DFF412F,-1,-1,-1,-1
69A110BAD6594908633060DD5D77050F,20,0,48,1
3DA10C8EFE6DD9E840783B4BDCAE2DA8,-1,-1,-1,-1
5DA1E35C546F51DF22D056674B1B308B,23,0,31.21,1
690ACA1D58E2CE682CC67B96C3AC5D48,-1,-1,-1,-1
72E4F6C73821D16354624C49A3BCC3D2,-1,-1,-1,-1
80F3A112DB28E1AE69707F9507414325,-1,-1,-1,-1
9C66E860098ED62DE4D85F84DF665F91,43,0,-1,-1
0C77D0B2120560B34441768F7C65EFB5,81,0,119,2
1FCA6BC42B6DC56565A995C28270CF0C,-1,-1,-1,-1
84768DA069A403518E0330BA6544B2F2,-1,-1,-1,-1
C9A364B33BBBA6E61DFC1DE0A29B585B,21,0,120.2,1
E1D2EC51198F91405F95173EB70AAE51,58,0,20,1
4071C915BAFFD280F3EDFD9A3DBE75EE,26,1,66,2
577D2B14923F7C9F94A6DEB22099D477,44,1,98.1,3
5A491FA4BB9300BEB17D6ED071BD0A18,45,0,8,1
742AE1BB5C34251A5EE2EDDE15C2E167,49,0,137.4,2
94ECA5726E07F19C012D3E516AE1CE0E,-1,-1,-1,-1
C3BE1EF7A813145A6CEA2B3FC7096AB8,33,1,89.1,3
015CE6868BB4CDC3F82D61D0AFAA873D,34,0,35,6
447AEB691C6B73F604D158EBEA7ABA23,-1,-1,-1,-1
511CDE8CBED9D397FABA49B388694F31,34,0,0.19,1
57D23026856B1CE51E59F5BE266B438B,35,0,-1,-1
87E3D302F0CD9551FEDC220BFEC8312D,55,0,31.49,1
29D55FCD410A5CE6B6F8D144603EFEC8,52,0,184,4
E574D1F48B3BAA7DEDB17BC614923CAE,37,1,59.81,2
4521DBD505A8FE8A7DD981D4EEDFC958,31,0,8,1
5BCF50732FCCEFEB32AB29D946EB20EC,39,0,54,1
2EE2CFE16DE744009A42940B657362D0,20,1,21.28,0
604645183332DCE3BE5E6B9EF12BB3A4,61,0,10,1
7A7CE647F15CC18F2CAB55A8F7E037E4,41,0,121,3
9175F3E5417D7F8E81FF4E4064A32E4E,-1,-1,-1,-1
A02C38F29A8CBF76A704748906947581,55,0,0,2
AE2964C01617EFDF3E8E4B0A2721F6DD,47,0,49,2
DF35763786BAED44F02AAB3241ECF1C1,27,1,19,1
F1BBFD1DE1C3FA0CEAED913FA4C8E6D6,59,0,132.61,4
FDBFB90D5270350E552410B7BCF8F7DD,83,0,8.75,1
5C4E322AA99EDF69262DEE7A1F7B2D75,-1,-1,-1,-1
69976FFB0845106C39FDC3ACF223B65F,43,1,16,1
B8034E1B4A25CC63C0A1856E895F3F1A,39,0,189.83,5
2CD091CF466CB37BC9AFFE6738DBC70F,44,1,97.1,4
8CE766473076B99167171F36E82DD465,58,1,77.38,3
CCE39E5B9EA228DF2351FB7F6052BE25,56,1,1,1
0F1B802282E3AA82B69E65F237D5D5FB,26,0,86,2
2869E09068AA1EC55C60544465E8FF63,36,0,34,1
4EAE99DC1D213236E62654792E464FFD,57,0,16.6,1
0EC2A27E20714EC3BE372B31C37B9D2B,-1,-1,-1,-1
37EF994AD7C5FF36E2815EEF39B0A03D,51,0,170.2,4
5ECAC07C4B9C7522B59A769D7E15C648,34,1,438,7
E26E43C3D88E70CB1FC31263B5A35892,-1,-1,-1,-1
64BBC2921EE57D79BEE490B23DEC6D98,-1,-1,-1,-1
9578E35EC995CB3B5028E23BACE57FB8,-1,-1,-1,-1
BBC296F320311B5164C221E944191B1B,53,1,18,1
32D24C38C6453FFE60693B4D872258E5,42,1,50,2
6034F8CB7FA7EE63A0A59708636AB279,22,0,52.92,1
8C970CA9AA0D2DFB139154BC9D4BC486,43,0,256.6,4
CF1B9CC2EE63EB1EB8EDE92D8CAC0044,25,1,16.5,1
F53CEB20A9F8F30E6F8C02E14187FE90,69,1,15,1
2A707DEB2F2E8CBE7F2B971A34097220,30,1,142.93,4
6B04ACFEC3CE6320B71F8867C218B846,42,0,49,2
7476357BFAF725B1225BD02BBAABCAEF,39,0,170,3
CECCA5E0A5BA98B1E5B5626459C7A524,24,0,172.1,4
7D37064FAC63C611629DC12AD7A9059F,37,0,18.19,1
493DD7CADF42A5962ADE20C7E8C36ED3,43,1,231.65,4
753671C6EAABA189F809C73D76F3C2C1,64,0,69,2
BFE9CBC28B6F10C329CE1F5EF7AD122A,36,0,220.9,5
9CA032644C1595E9EE609AAFEBD3A316,-1,-1,-1,-1
AB14165D85A3BF1A1A03993CE1F6D230,39,0,1,1
E07DA554950553A44BB393AFEAA16DDE,-1,-1,-1,-1
5793B4DD841FF9F4EF98D0D33F46D8FD,-1,-1,-1,-1
6AE8456F6B3B118A3059AA666E2C4B61,41,1,164,4
00223832282B5F1964D61EE9B60A6E45,46,0,32.5,4
119B460190C1A1E8C500B9DF3C4FBCA5,34,1,100.71,2
15A75D4D60EFC866C5A64BE2186374AE,59,1,55.4,1
5A87E218929E289327B50D4707CF36CA,52,0,9,1
A3EBE9FDB8D072971A261A5FFA30D446,50,0,72,2
B8C11ADBC0864B64AEBFDD5D9658C4BF,51,0,10,1
CD4B8B74D03953A37DD05EC3C50A0C39,68,0,42.95,2
F8E1345CA2F0B2F4DEA6EC092495B77E,-1,-1,-1,-1
059A5E5FB141310CEFDBCC313B00FFC4,45,0,106.9,4
351F26D51BF6D341B07EEA08CC674C87,30,0,4,1
551AB58E2738EC713B70BA371CCCAED8,75,1,24.99,1
7174E9063733E75FC5D8B9A85A87911A,50,0,48.6,2
C458D32F1EB1633055EE0FFF318F8F5B,-1,-1,-1,-1
D7169DC99C3BE67D7AC7B8777DF58559,51,1,8.04,1
0D7DEF0395CDFDA1208D8481FED382A2,55,1,18,1
268C8A26069A9CE269DC4CAEDAE73157,53,1,21.9,1
9F8622CDDA6AC1A726FAF4538C939DE1,46,0,1,1
26DA314848E54B38ADDE6F302A83848D,69,1,19.01,0
4EA203AACD9519024E2CF68A6D023F57,40,0,122.47,3
61519F1E72F8645D3AFECCF0324F8ADD,52,0,125.1,4
73EC77168C596EA6CCF92BF94C6449D5,56,1,41.09,2
75CDAE57780EE81CFB8860996D10C074,-1,-1,-1,-1
C1DCBD1757D6ADA9D4D0462EE10EB23B,66,0,15,1
D20B0F0DE3464E98F1F8B3B43DDF96B7,-1,-1,-1,-1
6305F84AA4ABD3BF7964B2C6EF5DC772,52,1,199.9,5
BBF547DF2A11AED5C98CCAA822BAE692,23,1,-1,-1
27540CAC7A18D4EDA1211E1A0BC8BB66,41,0,9,1
8459C4C9783B6BB7BB3BB935B6D51539,-1,-1,-1,-1
F2E1015B7B93F0378DEC90E6043FA98B,57,0,19.57,1
07729B409B106119BCD09969D2A84955,60,0,45.94,-1
2C2D1A3528879213D7B2761AC6ADACA5,24,0,8,2
7819AF9F6D64D0C615528F41CABB1576,45,0,0.48,1
F2ACEBDF0F447913BC51A31BBAA4641A,65,0,142,4
F49F6585B42935E29C357CEB227807F5,69,0,103,2
FFE4A76B8B5FD5D9DC36788EBBDE47A3,-1,-1,-1,-1
1175BD5CE5E5FB64F53ECA343AF2C424,-1,-1,-1,-1
242D1E3608848659AE65C479744D5106,36,0,119.1,3
C8A09743EE198662FEC86EE1254C234C,-1,-1,-1,-1
6FCA89C9E8FCDA38EF43A9CA91BC4732,65,1,10,1
0948F2EF52481C765F5AB36DD4676097,-1,-1,-1,-1
57CA976AC99DB52F446A0EDB302CE297,-1,-1,-1,-1
6E130B94187DC5FE5ABB38C50E474279,34,0,31.95,1
3E3740E5C72BD56F9FA28410A8B9C877,42,0,150,4
CC8081A352721DC07BC7CF6C6AC47991,28,1,40,1
F3F5ECB41CFAF96B7E3B0FDE36402298,54,0,63,2
F544FCA1F6AF07DBB1DB5E47571F269C,-1,-1,-1,-1
66CB6D0054952F70AEB6F555CA723DFF,41,1,1,1
87503D302128624E204780E1AB099DD0,39,0,199,4
8AE256B9BDA747F46EB4F16E8D1A9541,-1,-1,-1,-1
177201EA288F1025365832F545ACC730,-1,-1,-1,-1
3087F2663277F4787944CD7185A7DE32,-1,-1,-1,-1
8E607973E14829982B21042D7DBFD9F9,25,0,39,0
8F84F20C81477BAEC69CDFD3A968CE3E,30,1,144.1,4
986288330D9C61429364ECC9AB3E1824,30,0,171,4
E647602F3119467C7A1C0F067EB98CBB,61,1,-1,-1
011B8329A21694716B6F1918AB06DE18,31,0,232.3,6
03A10722067E2EF16E40EAAA9D217A21,42,0,1,1
6DFC86E0D1295E0D743AE0ECEB5415E1,51,0,220.1,5
CF78BD62A4CF12ECB14C30AF1D18CAF0,47,1,83,3
35F42AA627BDF84D1FD98C08CD0B5C55,34,0,8.05,0
37D095BEF07A3884578D652C6FA44C42,30,1,10,0
A8335249CEECE19FAE0F87C235657C9A,-1,-1,-1,-1
85ED598EFF82100030409A3B7122D4CE,45,0,52.7,2
F5E41CD07EAF7EC1576DF53FB8C34E28,34,1,100.3,2
333EBC4C7A6403C96C54A3639E4F43F0,49,0,71,2
8AA0B6B392BBE24B6B8CBF58793E006F,58,0,14,1
BA03F45DE36DD273CBD895F192CE37B2,58,1,38.3,2
C9ABE1E2EE6577FFD54B830704E0F6C3,59,1,-1,-1
E0D06824575B6AEDADCACB0F32049A28,36,0,146.1,4
346FD40EF6824ADC68739A977874F045,51,0,87.22,3
34B4C9815D701E9969A3AFF148A74636,56,0,129.67,2
A1E117A24B6FB4838F7B08942BA02735,40,0,30,1
F35D5EF1C2E3EE2653B6D0CC58529014,-1,-1,-1,-1
2D53B80CF4C79B598BD752F9B4FE0953,66,1,56,0
60FD999A8FBD86BA9945E01FC099DDC6,49,0,150.7,4
92AB5DEA516296F30099FB61744E4A2A,57,1,108.26,2
4A43FC3C61A3D9A66F497158FC3ABEEC,-1,-1,-1,-1
A11A18FD26D01F12A074CA6D177432F1,69,1,21.28,2
AF4569AAE5D20A4967AAAF9F0E325782,29,1,8.03,1
3E22411E741DC3CCA0A19386DAFD7452,69,0,20.75,1
7B8B326D814BFE441854B51217D5FFBB,50,0,85.12,2
8BFA665B916B434242DB9A6CA079FD77,-1,-1,-1,-1
B0E28398C2FDB922FD1C39701F00705A,42,0,1.3,1
CC1837E99CC4A90C5ED7087CAB68BBED,51,0,24.99,1
D6FE591266B2CF27A747DDA0357DB5D3,33,0,1,1
1EFA01B1A699E9EAA67165976C3CF94E,42,1,46.9,2
6F8C5663245F561FBA6C796B0FC034E4,60,0,93,3
79BD1D90EAE496E573F3EC0DCD92ADD3,-1,-1,-1,-1
7B5B10EE769D4E49C16A394CDBC87EC3,-1,-1,-1,-1
A1AE9C23A41F2B518DEA1A3E5F28A375,26,0,38,1
30520A18D08CDE55214E503C6D027C30,-1,-1,-1,-1
78814849064FF7268AA69279B327E3D9,37,1,78.9,2
364D63942524DBA2EBD062701B7E461B,43,0,53.8,2
42B20D38487D67BEE2237730AED99A49,25,0,70,2
4EE3DE0FFA597F038729F413DF44C096,52,1,33,1
B7B4C78AC35900A7E8F6031288B71A74,40,0,169,4
FC4CBCDC6A35333939D8DF8C3C070D2D,-1,-1,-1,-1
0F83F4918BC93020678A290E65DA4AE7,53,0,196.65,4
E40BF108E54BAD9CCCA45E4B60C7AFE7,-1,-1,-1,-1
04E797975DDA223A040B85EFF428E9AA,-1,-1,-1,-1
1BC6C1BC5629B82CF97EF2C297EA7453,23,0,-1,-1
2829CDECA1B3E97437C581BD3C66408C,22,0,53.8,0
4A121F9581FAFFBACBF6E1B9DFAFECA1,44,0,35.3,0
5C319C3293F3E1B3D1159CBD1C438F50,-1,-1,-1,-1
F7A714ECFC1449F07C4E7FE58BD2035E,27,1,0.1,1
19E8034C67732A8FB52AC42852D3D1EF,60,0,22.24,1
41B4E660C2CFB136F7336291D34AD1D7,61,0,8.8,1
4EA49FB9802D94774F488765023DC3C9,39,1,140.4,4
B1311C112F64CE4D39D74DC914014282,36,1,84.19,1
DE2F7D8E7FF0ECF8E8264FDCDAD299A1,-1,-1,-1,-1
82D1144AA12C447E2DFB1449593F45C7,47,0,10.5,1
9FB8265F1B3BF392DD76A18CB92277AF,32,1,67.85,4
BB8C7C63C966911FB6A49E99C6492513,45,1,22,1
3E6B2422B6C0DA36BD0C5BEAEB783382,50,0,8.1,1
F279569E344B6D2AFD41E2B59E24F774,35,0,20,1
0ADAA2183243ED75B9857158D58CEEA8,-1,-1,-1,-1
49C823E0513C8DFBE8CCAADA991DA659,-1,-1,-1,-1
48A296F404C0B7610743256F19065A1F,49,1,12.25,1
48A0EF1E9649AF35C4006E4FEA953B87,-1,-1,-1,-1
3020567FC7A021484F9272451ACA8859,33,0,149.1,2
5B08B1E3B72B5ABE9081925AB7584AF9,-1,-1,-1,-1
7C54E6EB0BC3496AA890793FC7A9521B,-1,-1,-1,-1
8D64ABDF5BE7EEEE4CB22BB5FDEFCA51,-1,-1,-1,-1
9AC20AD6378A57495EC7B1E938DF07AD,-1,-1,-1,-1
B3AC01A10EF72281B2000C7C1147DF33,34,1,42.86,2
F107DAA6DE3B47BE6FB5D9CB47CBC8B0,19,0,84.83,0
237A30AB766527507B8326D320C950B0,44,0,181.9,4
42F81E978F6B75ABA285BAD9C43346FF,46,0,13,1
69901179BAAD8919D839EC43830D1F8B,57,0,0,3
DECBCC2A37DCE152091682E9A8E57639,33,0,14.02,1
0BBC1C345C29EAFB36DB2E4586F46790,36,1,6,1
D736C7FADD92A5361FD34D1792BE737F,41,1,1,1
F6EDCEFDA7A99ECAB97F43B6611FC7AE,39,0,3.75,0
302ECAEA15C934C6135E84E67242A853,60,0,18.38,1
3D641B8BEA09B164ADF1D7EDEEC5E0B9,40,1,10,1
4C2443F61F34B4F685E306882C45C22D,-1,-1,-1,-1
4C40FCE23570A65867D65B942EF6CFDE,-1,-1,-1,-1
DDE07CBCACC33CB10ADA09DD3B74A225,-1,-1,-1,-1
E788337F7AE7640E8334A521F1D947FA,49,0,52,2
FE1CC373EE42D244C6D7AE342DB4EC07,39,0,287.1,7
3508787084DFAD8CD0FDC98CC047643F,32,1,40.2,1
93D2DBDB5CF4B4F33ECABC2BA3925BBD,26,0,20.4,1
9D4BB3048892BAF1E027D95CF462B2DA,39,1,139,4
AB933DF593A55F66390B0552D38F5F70,38,0,9,1
D814B34B2F1D144AE02CA780AF5148CE,44,1,101.42,-1
