,msisdn,region,prov,stime,ci,slongitude,slatitude,end_time,end_ci,end_longitude,end_latitude,duration,lac,lbs_region,stat_date
2384,F777F06464E80E491334D7092874B8DD,1000250,32,2023-07-10 09:31:17,161422785,118.714516,32.164948,2023-07-10 09:32:04,9289430,118.73328,32.1403,47,20997,1000250,20230710
2385,4CCB64EDD057B48AB5B7DEF3A60C5D93,1000250,32,2023-07-11 18:56:41,230813503,118.758736,32.06161,2023-07-11 18:57:28,113877592,118.7594811,32.0653311,47,20639,1000250,20230711
2386,CC493FF501B5D9AFB327E9ED86478EB3,1000250,32,2023-07-13 20:32:17,230636099,118.7541811,32.0176611,2023-07-13 20:32:23,230936625,118.750725,32.02011,6,20492,1000250,20230713
2387,F05D6FFAA740B759E0387F2409ED08BB,1000250,32,2023-07-11 12:03:19,230747208,118.97106,31.880556,2023-07-11 13:43:22,230363930,118.96764,31.875504,6003,20992,1000250,20230711
2388,F43972309384F57DA4870CDF8E6EEA56,1000516,32,2023-07-15 17:02:19,230664218,118.947642,32.163811,2023-07-15 17:12:20,84826424,118.95367,32.16631,601,20994,1000250,20230715
2389,CC657900A0AEAF7A3413B5FC78879CD4,1000250,32,2023-07-15 21:57:34,220562456,119.025276,32.219997,2023-07-15 23:59:59,220562456,119.025276,32.219997,7345,21005,1000250,20230715
2390,97F8E0EA9779283F24EEB097C8CDDB90,1000250,32,2023-07-16 15:33:48,161477563,118.86177,32.360306,2023-07-16 15:35:21,220547351,118.865871,32.385411,93,25310,1000250,20230716
2391,5B198C81D3F628BCF1E4A201E5AD22A7,1000250,32,2023-07-11 14:04:50,230668096,118.9378,32.144985,2023-07-11 14:04:50,84368934,118.93324,32.14822,0,20994,1000250,20230711
2392,F99E5DE979F78B0E942552AD703331B7,1000250,32,2023-07-16 22:50:07,83932484,118.77133,32.01747,2023-07-16 22:50:08,84705816,118.77143,32.01757,1,20647,1000250,20230716
2393,B701CE739ACB9ACEC25F353C8E93C0A8,1000250,32,2023-07-15 17:24:28,43173339169,0.0,0.0,2023-07-15 17:24:41,42959581208,118.96125,32.16705,13,1048648,1000250,20230715
2394,82B060D81739A40A34A27D98D7907DBB,2100574,33,2023-07-12 14:03:36,161081774,118.48719,31.872576,2023-07-12 14:05:55,161204910,118.48843,31.854965,139,21015,1000250,20230712
2395,FDBED06550AF7ECC68890FAED4C2752E,1000250,32,2023-07-12 19:43:51,160988856,118.88172,32.133488,2023-07-12 20:08:41,220617014,118.93675,32.15436,1490,20494,1000250,20230712
2396,5B1F4D7769768197BB4F83066E6EF261,2100555,34,2023-07-11 17:07:11,231012632,118.8880561,31.349479,2023-07-11 17:33:01,219014688,118.85636,31.35854,1550,20995,1000250,20230711
2397,9A9ECE1FF0A0921F9CAC27042E24816F,1000250,32,2023-07-15 02:34:16,220399895,118.52521,31.943834,2023-07-15 03:00:31,84015154,118.80952,32.01156,1575,21001,1000250,20230715
2398,F68702D985E74915E51310ABBBA97A2B,2100571,33,2023-07-15 21:42:42,178141278,0.0,0.0,2023-07-15 21:43:00,178141275,118.89925,31.917236,18,20990,1000250,20230715
2399,B1CC0811DFDA0903F28FF5D01B4B9023,1000250,32,2023-07-10 12:23:25,84286016,118.90181,32.10198,2023-07-10 12:23:27,180245858,118.905495,32.102213,2,20956,1000250,20230710
2400,7476E33461AAC0A813F14430CB84C396,1000250,32,2023-07-11 07:15:15,9383605,118.83326,32.090588,2023-07-11 07:15:17,230871587,118.834701,32.089721,2,53518,1000250,20230711
2401,92829225EAF1CF2FE40746317C731BC9,1000513,32,2023-07-14 12:00:23,9601710,119.00683,32.24947,2023-07-14 12:00:25,9894069,119.11265,32.230648,2,21005,1000250,20230714
2402,A1B8D48FFFA818C2ACF09D58AD25B1EB,1000250,32,2023-07-15 14:18:59,84899395,118.72117,32.02107,2023-07-15 14:19:01,219037212,118.7198711,32.0235211,2,20769,1000250,20230715
2403,44D3363625C40325E4828C2DD3AB92AB,1000250,32,2023-07-15 17:00:05,230824742,118.7313611,32.0561111,2023-07-15 17:00:07,84553806,118.730225,32.05493,2,20505,1000250,20230715
2404,E1F06323D8300A484BDB7DB427FC0627,1000250,32,2023-07-11 13:54:26,9998314,118.918876,32.125887,2023-07-11 14:31:13,84139544,118.923164,32.124502,2207,20645,1000250,20230711
2405,D568602B0800633E73801ED55F0EBA20,1000516,32,2023-07-15 11:13:14,84084011,118.795182,31.99799,2023-07-15 11:17:26,84469283,118.80366,31.981876,252,20774,1000250,20230715
2406,2A30D887652915D6C23D332CDF9095E3,1000250,32,2023-07-12 14:42:17,84826688,118.978355,32.14471,2023-07-12 14:42:20,114160857,118.98222,32.15671,3,20994,1000250,20230712
2407,3E6B2422B6C0DA36BD0C5BEAEB783382,1000250,32,2023-07-11 13:34:22,84558618,0.0,0.0,2023-07-11 13:34:53,220468799,118.73722,32.063843,31,21000,1000250,20230711
2408,ECE7768CD5728C541D3166C567ED91DE,1000516,32,2023-07-16 14:32:01,220755227,118.84888,32.22796,2023-07-16 14:32:46,84741186,118.80905,32.206516,45,21005,1000250,20230716
2409,135F6A991F2A36C9A89B02C5123DC193,1000250,32,2023-07-10 10:02:36,62823,119.04842,32.01489,2023-07-10 10:11:08,36689,119.03842,32.03256,512,20992,1000250,20230710
2410,9F61AC1B2A15E33152CB3E793050988F,1000250,32,2023-07-12 12:48:11,84177702,118.937777,32.122764,2023-07-12 12:49:13,84824924,118.964416,32.160482,62,20645,1000250,20230712
2411,2C1F4D60D567DBC9609E4D7B22F020B4,2100561,34,2023-07-14 20:12:26,113889374,0.0,0.0,2023-07-14 20:13:39,84450601,0.0,0.0,73,20492,1000250,20230714
2412,F0B7AEB5CCC1A5A780BCB23D0753C714,1000250,32,2023-07-10 10:42:27,230998832,118.733744,31.995114,2023-07-10 10:43:44,84321565,118.80123,32.302727,77,20769,1000250,20230710
2413,5D78CF7C65A20006E1840A94B970B6DE,2100351,14,2023-07-15 00:19:10,230805786,0.0,0.0,2023-07-15 00:19:10,230805786,0.0,0.0,0,20996,1000250,20230715
2414,945EC9EB2DF727D2B23C767A42C97AF3,1000250,32,2023-07-15 08:56:06,160982191,118.875885,31.938784,2023-07-15 08:56:06,230724179,118.86722,31.933292,0,20958,1000250,20230715
2415,B7B8E24191C10CF698B428A3C89429B5,2100100,11,2023-07-12 11:54:38,160963277,118.94823,32.14851,2023-07-12 11:54:39,84824886,118.9649001,32.16006,1,20994,1000250,20230712
2416,7758D486DFC4230274D27F0F0874B3BE,2100563,34,2023-07-12 19:25:58,230466882,118.6672211,31.9905511,2023-07-12 19:26:08,9861827,118.6710211,31.9979411,10,21000,1000250,20230712
2417,A39F0ACF06EAF439EBEC7BA4F88987AC,1000514,32,2023-07-15 14:24:36,219051332,119.19061,32.23737,2023-07-15 14:24:46,219048930,118.98737,32.154873,10,20994,1000250,20230715
2418,1D482C2D67D953399D4B188D9E4A2972,1000250,32,2023-07-15 12:34:31,161122761,118.79683,32.01759,2023-07-15 12:36:35,84015419,118.796001,32.024621,124,20501,1000250,20230715
2419,AA3DB5405158F71D960555D836395065,1000250,32,2023-07-12 16:28:42,84872996,118.853065,32.038063,2023-07-12 16:28:55,220643663,118.864931,32.041961,13,25311,1000250,20230712
2420,B72A5BF85FC45565067F3785F51DB166,2100728,42,2023-07-15 11:54:44,9958061,118.908195,32.170628,2023-07-15 12:20:41,84824887,118.9649001,32.16006,1557,20763,1000250,20230715
2421,2E0571EE1133EDF47B00BC40057E46B1,2100210,31,2023-07-12 18:48:29,230887966,118.78721,31.972115,2023-07-12 18:48:45,84040780,118.7874811,31.9828911,16,20504,1000250,20230712
2422,493D4EE423DF2B08737F316FFBC73DEE,2100539,37,2023-07-12 04:43:14,220817443,118.946223999999,32.124662999999,2023-07-12 04:43:33,42963136538,118.95099,32.12324,19,20957,1000250,20230712
2423,8AA034A8C2897098AC4A1A1821414070,1000518,32,2023-07-15 18:28:01,220772633,118.948862,32.198354,2023-07-15 18:28:20,84824898,118.96488,32.160046,19,21005,1000250,20230715
2424,F16039E9BB08B0D7EE3A495784CFE712,2100551,34,2023-07-13 21:21:13,113859300,118.89082,32.15685,2023-07-13 21:21:15,220332860,118.961251,32.167051,2,20763,1000250,20230713
2425,E4E960284532CFED81526247D8545BD0,1000250,32,2023-07-14 20:41:13,219047715,118.950245,32.095446,2023-07-14 20:41:15,161065927,118.94953,32.08998,2,20957,1000250,20230714
2426,98164FF25ABAFA580BA96D2454FF35E6,2100591,35,2023-07-15 20:34:13,84251704,118.71731,32.006706,2023-07-15 21:14:18,9971410,118.7235311,32.0265511,2405,20769,1000250,20230715
2427,2D73560D07A77ADC4815C5549B79BF65,1000250,32,2023-07-10 09:06:00,43099693084,0.0,0.0,2023-07-10 09:06:29,230348845,118.78259,32.02927,29,1048619,1000250,20230710
2428,FA58B495A9D4B282B2A373DBD95FF0EA,1000250,32,2023-07-15 12:07:41,9371309,118.825615,32.10974,2023-07-15 12:57:37,9371342,118.825615,32.10974,2996,53518,1000250,20230715
2429,139721E4D8FB1F77185A7CC8F9C3DC5C,2100557,34,2023-07-14 11:43:07,9738940,118.7895411,31.9726211,2023-07-14 11:43:10,9796580,118.79248,31.971695,3,20504,1000250,20230714
2430,BA783618D139EEEFFC68BB4D060145F1,2100555,34,2023-07-10 08:25:21,42952777754,118.74061,31.98854,2023-07-10 08:30:29,42954084381,118.73798,31.990211,308,1048628,1000250,20230710
2431,5C150043309E414513A02D5040FBE238,1000519,32,2023-07-11 07:37:16,84569370,0.0,0.0,2023-07-11 09:51:40,84824886,118.9649001,32.16006,8064,20994,1000250,20230711
2432,C50221C329DF88D47F2678DA811268EF,1000250,32,2023-07-10 08:59:59,9203656,118.85792,32.325798,2023-07-10 11:00:00,84354584,118.85792,32.325798,7201,21005,1000250,20230710
2433,EE942365589E852218A551814174F3F1,2100550,34,2023-07-10 18:54:50,230473502,118.72201,31.970531,2023-07-10 18:54:52,178196663,118.74627,31.97226,2,20955,1000250,20230710
2434,6AC051790F3AE39CD61DBE91C6D83A9D,1000250,32,2023-07-13 11:09:35,230891290,118.94112,32.142445,2023-07-13 11:10:35,220370205,118.94085,32.131107,60,20994,1000250,20230713
2435,080BE15189B79CDA58AE3196EF6C2A50,1000250,32,2023-07-13 16:55:58,40683,118.82261,32.332214,2023-07-13 16:55:58,40683,118.82261,32.332214,0,21009,1000250,20230713
2436,D579B6046230A44AB5FBBE0324A45FA4,1000250,32,2023-07-13 11:21:33,84053567,118.951874,32.104584,2023-07-13 12:26:19,180353890,118.951874,32.104584,3886,20957,1000250,20230713
2437,68F21718C117C2AC73E86D1038017E11,2100290,61,2023-07-15 14:00:08,220259617,118.81965,32.01819,2023-07-15 14:00:47,220259648,118.795422,32.095622,39,25311,1000250,20230715
2438,311B51FA3EBCCA71CC66DD4FE6A3340C,2100855,52,2023-07-16 07:17:46,87394091,118.624016,32.043613,2023-07-16 07:19:35,230294810,118.569824,32.033165,109,21001,1000250,20230716
2439,14752082581C11ADC11F043CC369DAE0,1000250,32,2023-07-10 18:46:37,84156952,118.71616,31.98073,2023-07-10 18:49:19,84103468,118.716564,31.9755434,162,21000,1000250,20230710
2440,1205BBE6F00E802BEBB32FB859C72026,1000523,32,2023-07-13 08:22:17,9696941,118.92065,32.153465,2023-07-13 08:22:19,220772120,118.90784,32.25681,2,20994,1000250,20230713
2441,3E1F9E9F52E5F11B4660A3F440294B58,2100574,33,2023-07-15 06:58:25,180189016,118.72686,31.99881,2023-07-15 07:48:31,160994717,118.729873,31.999434,3006,20769,1000250,20230715
2442,626049821EE591C1AA21F433403377D9,1000523,32,2023-07-14 13:54:18,84824886,118.9649001,32.16006,2023-07-14 14:52:15,230436928,118.94993,32.153736,3477,20994,1000250,20230714
2443,98EF07AC87E2FCBE0A76A25537AA30E7,1000511,32,2023-07-16 12:56:55,4993,118.985886,32.137688,2023-07-16 13:11:29,30653,118.99719,32.12804,874,20994,1000250,20230716
2444,D6384FFA421F626201157D7DE75DB0A4,1000250,32,2023-07-11 12:58:54,9383121,118.8374,32.094257,2023-07-11 12:58:55,230453057,118.853516,32.10333,1,53518,1000250,20230711
2445,AD62C7188721823223BFA97052FF39A4,2100555,34,2023-07-13 18:13:25,220772633,118.948862,32.198354,2023-07-13 18:16:46,84824860,118.9649001,32.16006,201,21005,1000250,20230713
2446,FEB06DE48B1AFF7D449468ABC21A1196,1000250,32,2023-07-11 10:45:24,113927273,118.97607,32.136726,2023-07-11 10:45:51,113927266,118.978144,32.125966,27,20994,1000250,20230711
2447,2096959590B32932AE4E7EFD7399A1A8,1000250,32,2023-07-15 08:12:02,231031576,118.84484,32.035667,2023-07-15 16:10:42,9459904,118.884558,32.036099,28720,20999,1000250,20230715
2448,DBA4EFC8A929BE894F96E96E3CEAF793,2100100,11,2023-07-14 17:10:42,114219222,118.99673,32.14847,2023-07-14 17:10:46,84826168,118.99924,32.143257,4,20994,1000250,20230714
2449,35BB8272E4BDCB7FA89F07C1AE5EE16E,1000250,32,2023-07-15 00:52:18,220760093,118.78762,32.232967,2023-07-15 00:53:08,220628765,118.81671,32.21611,50,21008,1000250,20230715
2450,1D7F91EF5A8DE4F4DACB37EDD5D8B174,2100751,44,2023-07-11 12:24:58,20549,118.97814,32.125965,2023-07-11 12:25:50,4584,118.97285,32.14242,52,20957,1000250,20230711
2451,F9DFC8CEAAE7A80308AD1A30C5361170,1000250,32,2023-07-12 08:00:33,84288056,118.920921,32.129731,2023-07-12 08:01:34,113987032,118.923195,32.13148,61,20994,1000250,20230712
2452,E336A245D3225EBED4CB238DD85778A0,1000250,32,2023-07-10 12:25:26,114132696,118.9666901,32.071191,2023-07-10 12:25:38,230517308,118.93155,32.05661,12,25310,1000250,20230710
2453,C115B8E5C072562E0079AC658DFF412F,2100100,11,2023-07-10 08:29:05,32067,118.85782,31.937746,2023-07-10 09:00:41,32047,118.856316,31.9368,1896,21003,1000250,20230710
2454,7F140226C1384757A7701F9503F97960,1000250,32,2023-07-15 17:28:48,230917663,118.89576,31.922224,2023-07-15 18:13:33,113931634,118.830001,31.919001,2685,20964,1000250,20230715
2455,A1B261D6C0ABF9829076BEF6244D138E,1000250,32,2023-07-16 17:43:47,9612466,118.893906,32.035748,2023-07-16 18:17:58,84339776,118.7162911,31.9874411,2051,20963,1000250,20230716
2456,CC0B5B0947A15935615C9B9D539A0495,2100556,34,2023-07-16 09:33:50,230436945,118.94993,32.15374,2023-07-16 09:38:09,230436928,118.94993,32.153736,259,20994,1000250,20230716
2457,C2AEC6C9F4CF10D3B5EBC2EFF1C97AD1,1000250,32,2023-07-10 08:54:05,9601710,119.00683,32.24947,2023-07-10 08:58:26,84824885,118.9649001,32.16006,261,21005,1000250,20230710
2458,5374AA84D7E4D44FB1E4E449B3364920,1000250,32,2023-07-10 15:39:29,49224,118.87813,32.374924,2023-07-10 15:39:56,49823,118.87515,32.337406,27,20998,1000250,20230710
2459,5033C2029453A837462B0334E1AAAF81,2100210,31,2023-07-14 04:40:28,114030295,118.72913,31.959137,2023-07-14 04:40:31,114194902,118.72951,31.96198,3,20955,1000250,20230714
2460,A55337128E2470A499B1ECFC93951AE7,1000250,32,2023-07-16 16:39:00,114044376,118.86999,31.325855,2023-07-16 17:29:01,220304698,118.86744,31.325817,3001,20995,1000250,20230716
2461,95FC20B8FA130F390590F2FE9577AF02,1000250,32,2023-07-10 18:50:54,219027994,119.014151,32.113931,2023-07-10 18:51:44,224853529,119.01604,32.11613,50,20957,1000250,20230710
2462,12CEBB8737D66ED44BF8C9846C08E4E6,1000250,32,2023-07-11 17:27:38,84398116,118.755424,32.01388,2023-07-11 17:27:44,178172334,118.735116,32.022331,6,20769,1000250,20230711
2463,71BEDD49A1BE92E80F6FDB94A4BDDA37,2100535,37,2023-07-13 21:14:38,230967865,118.790016,31.993017,2023-07-13 21:14:46,83896121,118.8009,31.984426,8,20774,1000250,20230713
2464,55CB32E89AD2EA5276977465927A6D60,1000250,32,2023-07-10 20:04:58,218991159,118.986305,31.408937,2023-07-10 20:35:29,220402745,118.99751,31.45518,1831,20766,1000250,20230710
2465,F3A1C7080FD0C291DF5D978F0D1A47E2,1000250,32,2023-07-16 13:53:17,10606,118.75713,31.964733,2023-07-16 13:59:26,46924,118.757195,31.987152,369,20955,1000250,20230716
2466,FD9AA4778E5B14C24B2B7D3138AE1866,1000250,32,2023-07-16 10:00:38,161121710,118.723335,32.016304,2023-07-16 10:13:38,161118658,118.7247001,31.995191,780,20769,1000250,20230716
2467,AFDD100829A789BF15D3FAD0A95D441B,2100270,42,2023-07-10 16:57:33,84106813,118.897341,32.118786,2023-07-10 16:58:54,113986006,118.887314,32.10495,81,20994,1000250,20230710
2468,B264E5D8D38DC432D6696D59699719C5,2100552,34,2023-07-11 20:47:17,9618640,118.74071,32.10788,2023-07-11 20:48:44,161275314,118.74396,32.08617,87,20962,1000250,20230711
2469,BBDEEA2690E73970978796B33251A331,2100100,11,2023-07-12 06:18:57,84131355,118.77148,32.017616,2023-07-12 06:18:58,180281950,118.768051,32.044831,1,20502,1000250,20230712
2470,AB22A5BDD9C1E4EFC3E026757DD80B0A,1000250,32,2023-07-13 19:43:00,230464032,118.882645,32.19961,2023-07-13 20:21:57,9687215,118.95255,32.135858,2337,21005,1000250,20230713
2471,DAFEBE88CFDF6143BC90ABA4E76BF5F5,1000250,32,2023-07-15 19:43:56,84258636,118.778001,32.055701,2023-07-15 19:44:32,230826283,118.77775,32.059856,36,20767,1000250,20230715
2472,A8EEED4691D69B227AF4AC4C22460483,1000250,32,2023-07-15 13:02:42,84824896,118.96488,32.160046,2023-07-15 13:14:29,10317527,0.0,0.0,707,20994,1000250,20230715
2473,3D07804F55E9AE05633EE2DCC31FABA9,2100210,31,2023-07-13 08:43:10,113959127,118.923904,32.071198,2023-07-13 08:45:10,220426023,118.93609,32.07323,120,20495,1000250,20230713
2474,177201EA288F1025365832F545ACC730,2100556,34,2023-07-10 18:55:55,113686743,119.075171,32.189921,2023-07-10 18:58:33,220549159,118.947001,32.197201,158,20994,1000250,20230710
2475,46EDA77D62ACDE6C5C59F12B672CFF69,1000250,32,2023-07-13 17:15:16,9925811,118.92532,32.08231,2023-07-13 17:15:16,9925811,118.92532,32.08231,0,20956,1000250,20230713
2476,464C68481FA7FD14A69CF630ED2E236C,1000250,32,2023-07-11 09:11:29,230525991,118.922562,32.169237,2023-07-11 09:30:45,230441537,118.92392,32.160397,1156,20763,1000250,20230711
2477,EB9DE91C6CCE60FF223EE3F28E9A7401,1000250,32,2023-07-13 19:56:48,84442410,118.972309,32.122105,2023-07-13 23:17:45,9884096,118.982013,32.132151,12057,20957,1000250,20230713
2478,4A049F344DBE71B037A8041A508CDBCF,2100210,31,2023-07-12 15:39:41,230998822,118.733744,31.995114,2023-07-12 16:01:05,230644292,118.7363411,31.9857911,1284,20769,1000250,20230712
2479,3F831C870A1041137D0D64AB0E498ED6,2100574,33,2023-07-16 07:36:44,9807032,119.11265,32.230648,2023-07-16 11:46:47,9807026,119.036225,32.175746,15003,20994,1000250,20230716
2480,E7148B123FDD9896C114DBF4B6716055,1000250,32,2023-07-11 18:37:35,230236441,118.91131,32.19024,2023-07-11 23:59:59,230236441,118.91131,32.19024,19344,21005,1000250,20230711
2481,59709863109A7AF9D8695BEA2BBEBB26,1000250,32,2023-07-13 14:40:16,84824896,118.96488,32.160046,2023-07-13 14:40:18,10317527,0.0,0.0,2,20994,1000250,20230713
2482,11EC09785A4416FA481532D32F11C852,4000124,0,2023-07-14 16:28:24,178214583,118.82157,32.14164,2023-07-14 16:28:26,161058111,118.79216,32.17319,2,20637,1000250,20230714
2483,B7D2B7D68F71F62439584F9F89F45F64,2100736,43,2023-07-12 22:16:24,230437159,118.93761,32.166744,2023-07-12 22:20:23,9894324,118.88897,32.17356,239,20994,1000250,20230712
2484,B94E9E6113CE198DF75A02D0398C6DBD,1000250,32,2023-07-16 12:58:18,84237347,118.902,32.047955,2023-07-16 13:48:18,84237346,118.88561,32.05764,3000,20495,1000250,20230716
2485,8327BD2EDF126D6F9FD437FEC8CA70A8,1000250,32,2023-07-11 13:48:27,161077179,118.85427,32.13155,2023-07-11 14:49:44,84064304,118.867256,32.13668,3677,20494,1000250,20230711
2486,99347D4530118D859C5F775DEC1C5813,1000250,32,2023-07-11 06:01:26,13243,118.860016,32.143337,2023-07-11 06:02:11,161392567,0.0,0.0,45,20494,1000250,20230711
2487,17CF62E7986B6DE45919972B33F5D6BF,1000519,32,2023-07-12 14:12:59,9718209,118.95701,32.133091,2023-07-12 14:13:23,84385829,118.96178,32.135944,24,20994,1000250,20230712
2488,CC1D2987CFB19201E337B40AF01B0199,1000250,32,2023-07-16 11:07:29,84382754,118.955112,32.155185,2023-07-16 11:57:29,230436927,118.94993,32.153736,3000,20994,1000250,20230716
2489,9377BEB5FEE5676B9BD30310C3460EAC,1000250,32,2023-07-15 13:12:24,9683885,118.923904,32.210503,2023-07-15 13:12:31,9767343,118.919426,32.218994,7,21005,1000250,20230715
2490,A4265E3C9C55B130F50A9A906EE0CF46,1000250,32,2023-07-10 06:08:22,9310382,118.86483,32.120518,2023-07-10 08:37:04,9310416,118.86482,32.12051,8922,20494,1000250,20230710
2491,60370794727E5430E791E6041567977A,1000250,32,2023-07-11 11:57:16,219052867,118.95013,32.08243,2023-07-11 14:59:16,84390425,118.9658981,32.14063,10920,20495,1000250,20230711
2492,8364164C0FD6DA658C2620113BCB217D,1000250,32,2023-07-14 07:30:18,35184,118.84571,32.125484,2023-07-14 07:32:20,84615462,118.81691,32.11105,122,20496,1000250,20230714
2493,FD6E2F5B4DD5A0172C0608BD8A326980,1000511,32,2023-07-13 10:05:49,114120150,118.9276,32.03386,2023-07-13 10:05:52,180164184,118.926433,32.042386,3,21013,1000250,20230713
2494,8574A0EC12A607CCE02073B9B049EBA5,1000515,32,2023-07-15 11:15:47,220772632,118.948862,32.198354,2023-07-15 11:15:50,161314464,0.0,0.0,3,21005,1000250,20230715
2495,3D641B8BEA09B164ADF1D7EDEEC5E0B9,1000250,32,2023-07-16 09:09:29,83932479,118.77133,32.01747,2023-07-16 09:09:32,180258162,0.0,0.0,3,20501,1000250,20230716
2496,04D08CA002CEEFFF371721F4FB0ACE77,1000513,32,2023-07-12 19:01:44,220640321,118.924042,32.095418,2023-07-12 19:02:28,161388735,118.927414,32.103336,44,20957,1000250,20230712
2497,52653EDD2CC0E1537E4166AFD781798F,1000250,32,2023-07-13 11:13:33,9807032,119.11265,32.230648,2023-07-13 12:53:34,219048483,119.10903,32.214607,6001,20994,1000250,20230713
2498,AE669D23734A19F51AEC1834A2AB7297,1000250,32,2023-07-13 03:24:16,230998847,118.7333311,31.983411,2023-07-13 03:24:16,230998847,118.7333311,31.983411,0,20955,1000250,20230713
2499,2A4438F208B51E987D125FF324E39F9E,1000250,32,2023-07-16 08:38:59,9868491,118.88731,32.104946,2023-07-16 08:56:13,113979608,118.83965,32.121864,1034,20956,1000250,20230716
2500,E630968800B2CCD8C7FE186F8B0BC49E,2100552,34,2023-07-13 13:47:10,9996471,119.06131,32.18951,2023-07-13 14:17:58,219050297,119.055176,32.188133,1848,20994,1000250,20230713
2501,80ADFB21C5F0B8A61C50DD9ABE67DB90,4000122,0,2023-07-10 13:40:05,9894080,119.05914,32.20322,2023-07-10 13:40:31,53324,118.996666,32.213055,26,20994,1000250,20230710
2502,3EADCC09F9671959486BB25392FD2EEB,1000515,32,2023-07-15 06:04:32,218986808,119.21882,32.208633,2023-07-15 06:04:35,169742170,119.23295,32.235954,3,20994,1000250,20230715
2503,19E32E7C76C8D8414B855BD027AA36F6,1000250,32,2023-07-15 23:42:30,84083997,118.80153,31.997414,2023-07-15 23:48:55,230736670,118.890114,31.94293,385,20774,1000250,20230715
2504,B93E0BF5374BB378BF0CD06EFFDB3B4D,2100912,61,2023-07-13 00:04:40,161478075,118.89994,32.34999,2023-07-13 00:08:10,230638619,118.97915,32.35366,210,25310,1000250,20230713
2505,E7229692791C2A35C3B756B75058C8C7,1000250,32,2023-07-11 02:07:29,160960706,118.7611911,32.0553311,2023-07-11 02:07:32,84732971,118.76723,32.049076,3,20502,1000250,20230711
2506,4532FF0023F5B58DA9E0C97F761C1AA8,1000250,32,2023-07-10 17:28:37,43172417560,118.73421,31.995213,2023-07-10 17:29:07,230998845,118.7333311,31.983411,30,1048618,1000250,20230710
2507,BACEEF0FEC85F6F2078A5565A1E77935,2100210,31,2023-07-11 17:40:50,230710595,118.8042001,32.07891,2023-07-11 17:41:00,220289327,118.80839,32.08291,10,20493,1000250,20230711
2508,371439817DE4F1947A9A4055C4DCC568,1000250,32,2023-07-13 15:34:40,84107314,118.941222,32.131038,2023-07-13 15:34:51,9624505,118.94086,32.13112,11,20645,1000250,20230713
2509,CC1837E99CC4A90C5ED7087CAB68BBED,1000511,32,2023-07-13 12:10:32,230998847,118.7333311,31.983411,2023-07-13 16:07:53,230998821,118.733741,31.995114,14241,20955,1000250,20230713
2510,3DF439F7CA8D73E9BFB4A5506FB7359D,2100210,31,2023-07-14 10:00:04,84826426,118.95367,32.16631,2023-07-14 10:00:06,84156700,118.962401,32.156428,2,20994,1000250,20230714
2511,AF07EECEAB32975DE40B1A62DCD84BEF,1000527,32,2023-07-14 11:32:07,220407844,118.904001,32.225101,2023-07-14 12:31:54,230596121,118.80508,32.18328,3587,21005,1000250,20230714
2512,E84FDD7DCAB21C2C351EF173399D5517,1000250,32,2023-07-13 00:22:19,231101721,118.7549511,31.9896711,2023-07-13 02:56:53,84895257,118.73086,31.9843,9274,20764,1000250,20230713
2513,A6AD2F1FDD1AED98DD08F26FF35A558C,1000250,32,2023-07-16 14:06:42,84309274,118.765531,32.081021,2023-07-16 14:09:54,84473634,118.79185,32.048546,192,20497,1000250,20230716
2514,CE12B1A2461787728B32DB17A2244255,1000250,32,2023-07-11 14:06:48,113667041,118.68805,31.979359,2023-07-11 20:27:32,9947309,118.69472,31.975594,22844,21000,1000250,20230711
2515,5FBCF87E00A088CF7F5B71D9AF1D8930,2100351,14,2023-07-11 15:49:18,4268,118.92065,32.153465,2023-07-11 15:54:00,24153,118.96504,32.109406,282,20994,1000250,20230711
2516,00BE3587FB35FD572D44798FE5125A8D,1000513,32,2023-07-15 19:17:23,9456065,118.93483,32.16242,2023-07-15 20:17:24,220617013,118.93675,32.15436,3601,20994,1000250,20230715
2517,BD29F17CF7A2A7DB9348832CF16AB74E,2100210,31,2023-07-13 11:55:09,43174141979,0.0,0.0,2023-07-13 12:07:20,219048930,118.98737,32.154873,731,1048648,1000250,20230713
2518,CFD8ACAD06734447981DB542CFD21616,1000250,32,2023-07-11 18:10:26,9789110,118.7336911,32.0548311,2023-07-11 18:10:27,114004701,118.73452,32.05553,1,20970,1000250,20230711
2519,15B3C2E09FF0E057C968D696A1348772,1000250,32,2023-07-15 16:59:55,84824887,118.9649001,32.16006,2023-07-15 16:59:56,178104495,118.9194001,32.2050281,1,20994,1000250,20230715
2520,EFC0AF7923889920D883B3ACD34A2533,1000250,32,2023-07-16 22:54:03,84701732,118.858696,32.12683,2023-07-16 23:04:18,160995770,118.88603,32.10072,615,53518,1000250,20230716
2521,8FC6DCF4B68067F4469B68605CBB1D85,1000250,32,2023-07-14 19:04:17,43218546712,0.0,0.0,2023-07-14 19:04:18,42951618585,118.81817,31.94501,1,1048637,1000250,20230714
2522,EDDD079B6F70A6958895524309F8F59B,2100270,42,2023-07-15 14:05:50,219049015,119.07441,32.20911,2023-07-15 14:55:51,9894073,119.05914,32.20322,3001,20994,1000250,20230715
2523,75B15FF9797E8FAA7AC4BABA8D2E5402,4000126,0,2023-07-12 20:00:22,113836634,118.74007,32.023357,2023-07-12 20:07:00,8725,118.74639,32.025143,398,20965,1000250,20230712
